"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-11-21","0.00",,"58","43"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-11-22","0.00",,"63","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-11-23","0.00",,"70","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-11-24","0.00",,"64","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-11-25","0.00",,"69","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-11-26","0.00",,"67","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-11-27","0.00",,"64","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-11-28","0.00",,"75","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-11-29","0.33",,"74","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-11-30","0.01",,"62","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-01","0.24",,"56","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-02","0.00",,"58","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-03","0.00",,"58","37"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-04","0.00",,"56","35"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-05","0.00",,"54","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-06","0.14",,"54","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-07","0.20",,"54","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-08","0.36",,"49","38"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-09","0.13",,"46","39"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-10","0.14",,"64","43"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-11","0.00",,"65","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-12","0.22",,"62","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-13","0.87",,"54","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-14","0.03",,"53","34"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-15","0.00",,"47","35"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-16","0.00",,"51","29"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-17","0.00",,"51","27"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-18","0.00",,"52","27"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-19","0.00",,"55","25"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-20","0.00",,"56","27"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-21","0.00",,"47","30"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-22","0.01",,"47","31"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-23","0.04",,"44","31"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-24","0.00",,"45","33"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-25","0.06",,"44","36"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-26","0.52",,"36","32"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-27","0.00",,"44","29"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-28","0.00",,"51","30"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-29","0.08",,"38","26"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-30","0.88",,"42","33"
"SPE00120611","BILBAO AEROPUERTO, SP","1970-12-31","0.01",,"42","27"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-01","0.01",,"37","25"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-02","0.00",,"45","24"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-03","0.00",,"48","25"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-04","0.00",,"49","24"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-05","0.05",,"54","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-06","0.00",,"56","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-07","0.00",,"63","39"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-08","0.00",,"62","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-09","0.00",,"70","37"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-10","0.00",,"72","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-11","0.00",,"55","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-12","0.00",,"62","38"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-13","0.00",,"59","39"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-14","0.20",,"55","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-15","0.02",,"53","37"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-16","0.00",,"57","33"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-17","0.76",,"49","36"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-18","0.34",,"53","39"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-19","0.48",,"54","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-20","0.15",,"59","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-21","0.10",,"53","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-22","0.31",,"50","43"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-23","0.03",,"68","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-24","0.26",,"58","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-25","0.00",,"63","43"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-26","0.04",,"65","52"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-27","0.00",,"58","43"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-28","0.00",,"56","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-29","0.21",,"57","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-30","0.35",,"51","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-01-31","0.07",,"49","34"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-01","0.20",,"47","36"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-02","0.00",,"44","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-03","0.00",,"45","29"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-04","0.18",,"42","27"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-05","0.00",,"59","38"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-06","0.00",,"64","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-07","0.00",,"52","43"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-08","0.00",,"48","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-09","0.00",,"59","34"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-10","0.00",,"60","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-11","0.00",,"64","38"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-12","0.00",,"64","34"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-13","0.26",,"57","31"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-14","0.01",,"52","36"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-15","0.85",,"57","34"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-16","0.42",,"50","37"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-17","0.38",,"60","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-18","0.20",,"56","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-19","0.14",,"54","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-20","0.00",,"58","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-21","0.06",,"60","37"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-22","0.01",,"56","38"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-23","0.00",,"56","32"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-24","0.00",,"58","29"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-25","0.00",,"60","29"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-26","0.00",,"67","29"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-27","0.17",,"58","31"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-02-28","0.51",,"54","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-01","0.00",,"49","31"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-02","0.02",,"54","31"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-03","0.00",,"51","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-04","0.00",,"44","35"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-05","0.00",,"40","28"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-06","0.01",,"42","29"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-07","0.00",,"39","30"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-08","0.00",,"40","28"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-09","0.00",,"44","27"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-10","0.11",,"51","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-11","0.00",,"53","32"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-12","0.00",,"57","29"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-13","0.00",,"60","31"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-14","0.28",,"50","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-15","0.21",,"53","35"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-16","0.19",,"58","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-17","0.00",,"62","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-18","0.14",,"63","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-19","0.03",,"59","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-20","0.37",,"52","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-21","2.30",,"49","39"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-22","0.31",,"49","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-23","0.14",,"50","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-24","0.00",,"53","36"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-25","0.00",,"56","33"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-26","0.44",,"53","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-27","0.34",,"53","37"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-28","0.00",,"53","32"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-29","0.00",,"59","33"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-30","0.03",,"63","34"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-03-31","0.07",,"58","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-01","0.00",,"58","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-02","0.14",,"60","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-03","0.58",,"51","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-04","0.18",,"60","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-05","0.00",,"59","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-06","0.04",,"62","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-07","0.00",,"68","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-08","0.08",,"58","43"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-09","0.00",,"61","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-10","0.00",,"59","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-11","0.00",,"55","52"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-12","0.00",,"78","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-13","0.00",,"71","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-14","0.00",,"64","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-15","0.00",,"76","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-16","0.10",,"59","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-17","0.00",,"63","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-18","0.00",,"72","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-19","0.00",,"83","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-20","0.00",,"77","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-21","0.05",,"77","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-22","2.44",,"67","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-23","0.61",,"56","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-24","0.01",,"57","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-25","0.00",,"67","43"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-26","0.03",,"68","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-27","0.01",,"72","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-28","0.03",,"73","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-29","0.12",,"68","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-04-30","0.20",,"61","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-01","0.09",,"56","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-02","0.00",,"56","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-03","0.00",,"61","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-04","0.00",,"71","38"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-05","0.00",,"78","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-06","0.18",,"83","61"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-07","0.13",,"61","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-08","0.30",,"58","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-09","0.01",,"63","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-10","0.00",,"67","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-11","0.00",,"72","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-12","0.00",,"76","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-13","0.33",,"61","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-14","0.15",,"77","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-15","0.12",,"77","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-16","0.13",,"67","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-17","0.53",,"63","52"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-18","0.20",,"61","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-19","0.79",,"61","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-20","0.04",,"71","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-21","0.26",,"68","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-22","0.87",,"59","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-23","0.26",,"59","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-24","0.12",,"57","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-25","0.28",,"65","38"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-26","0.66",,"60","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-27","0.81",,"61","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-28","0.02",,"60","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-29","0.10",,"60","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-30","0.09",,"67","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-05-31","0.15",,"62","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-01","0.00",,"71","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-02","0.08",,"73","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-03","0.01",,"76","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-04","1.46",,"75","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-05","0.78",,"60","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-06","0.00",,"69","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-07","0.00",,"62","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-08","0.08",,"68","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-09","0.41",,"64","52"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-10","0.49",,"62","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-11","0.02",,"64","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-12","0.00",,"67","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-13","0.27",,"72","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-14","0.09",,"69","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-15","0.18",,"63","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-16","0.00",,"64","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-17","0.00",,"66","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-18","0.00",,"67","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-19","0.00",,"70","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-20","0.00",,"67","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-21","0.00",,"71","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-22","0.04",,"65","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-23","0.00",,"64","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-24","0.31",,"71","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-25","0.01",,"68","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-26","0.29",,"71","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-27","0.00",,"75","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-28","0.00",,"68","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-29","0.00",,"72","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-06-30","0.00",,"71","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-01","0.00",,"74","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-02","0.29",,"80","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-03","0.00",,"73","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-04","0.02",,"72","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-05","0.01",,"70","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-06","0.00",,"73","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-07","0.00",,"91","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-08","0.00",,"95","69"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-09","0.00",,"88","63"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-10","0.00",,"77","65"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-11","0.00",,"96","65"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-12","0.00",,"87","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-13","0.00",,"82","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-14","0.00",,"81","66"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-15","0.19",,"81","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-16","0.28",,"86","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-17","0.47",,"80","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-18","1.22",,"82","61"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-19","0.00",,"71","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-20","0.00",,"74","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-21","0.00",,"74","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-22","0.02",,"76","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-23","0.08",,"80","63"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-24","0.00",,"87","65"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-25","0.00",,"92","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-26","0.88",,"85","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-27","0.30",,"70","61"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-28","0.06",,"71","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-29","0.00",,"86","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-30","0.00",,"77","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-07-31","0.00",,"73","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-01","0.00",,"73","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-02","0.00",,"84","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-03","0.00",,"78","63"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-04","0.00",,"80","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-05","0.00",,"76","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-06","0.34",,"67","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-07","0.00",,"72","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-08","0.00",,"73","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-09","0.13",,"78","63"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-10","0.02",,"71","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-11","0.09",,"66","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-12","0.00",,"76","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-13","0.00",,"79","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-14","0.00",,"72","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-15","0.00",,"79","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-16","0.00",,"89","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-17","0.00",,"78","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-18","0.00",,"89","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-19","0.21",,"78","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-20","0.25",,"69","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-21","0.00",,"72","63"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-22","0.00",,"72","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-23","0.03",,"77","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-24","0.00",,"89","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-25","0.00",,"77","63"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-26","0.00",,"79","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-27","0.00",,"77","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-28","0.00",,"83","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-29","1.04",,"74","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-30","0.35",,"72","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-08-31","0.02",,"72","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-01","0.00",,"74","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-02","0.00",,"76","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-03","0.00",,"91","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-04","0.00",,"90","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-05","0.00",,"86","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-06","0.00",,"76","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-07","0.00",,"81","65"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-08","0.41",,"82","63"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-09","0.01",,"79","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-10","0.00",,"71","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-11","0.04",,"77","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-12","0.72",,"67","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-13","0.51",,"65","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-14","0.00",,"71","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-15","0.00",,"70","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-16","0.00",,"68","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-17","0.00",,"76","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-18","0.00",,"75","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-19","0.32",,"62","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-20","0.90",,"70","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-21","0.10",,"70","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-22","0.00",,"71","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-23","0.00",,"70","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-24","0.00",,"71","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-25","0.00",,"73","52"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-26","0.00",,"72","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-27","0.06",,"70","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-28","0.01",,"66","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-29","0.00",,"72","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-09-30","0.00",,"76","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-10-01","0.00",,"82","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-10-02","0.00",,"81","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-10-03","0.01",,"74","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-10-04","0.45",,"68","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-10-05","0.00",,"70","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-10-06","0.00",,"72","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-10-07","0.00",,"78","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-10-08","0.00",,"77","61"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-10-09","0.00",,"73","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1971-10-10","0.00",,"72","52"
